,H0_Seed167,H1_Seed168,H2_Seed169,H3_Seed170,H4_Seed171,H5_Seed172,H6_Seed173,H7_Seed174,H8_Seed175,H9_Seed176
222,0.019954200617881182,0.03852795252976911,-0.008615760004553642,-0.004705038218779528,-0.020460075937198202,0.0035280570167049354,0.010809019045905892,-0.0069932673466611564,0.024790401218014187,0.01427242888491374
223,0.022951368424911012,0.03813939673743416,-0.006999813814025715,-0.004924565995644589,-0.02222045568941546,0.004864278526498005,0.011625529340432084,-0.004739941371578248,0.024712396907957526,0.013166578351430104
224,0.025365242440176836,0.03761374341713097,-0.005367569341453328,-0.0051248441085362285,-0.023889560246564533,0.00617355538615142,0.012394884999356034,-0.0024822301314315525,0.024676821654276503,0.012018974629728438
225,0.02758800499674578,0.03695356279329822,-0.0037250676082365847,-0.005305232006639086,-0.025461723637965516,0.008383538334097362,0.013114498437049513,-0.00022840349043615142,0.024551017220561713,0.010834008606880906
226,0.029697015964974066,0.036161907309464766,-0.002078364559151204,-0.0054651642505707905,-0.026931655479593163,0.010690798124446956,0.01378197359314063,0.0020130190148740755,0.024336067536462325,0.009616191354817004
227,0.03168509382516918,0.03524229913795943,-0.00043350885837805,-0.005604152376264707,-0.028294459308018903,0.012945626833519653,0.014395114177520336,0.0036530992325753786,0.024033182547661222,0.00837013729222307
228,0.0335455269586933,0.03419871598970898,0.0012034802492748705,-0.005721786473502557,-0.029545649438821976,0.01514000998183053,0.014951931168883685,0.005141713151940918,0.023643889801942375,0.007100546996874598
229,0.03527122130613764,0.03303557527750302,0.0028266349307293215,-0.005817736470864794,-0.030681166288690487,0.01726618479903924,0.015450649539839899,0.006602886913779564,0.02317002797598966,0.005812189731766069
230,0.035156864992031786,0.03175771669192736,0.00443006052980113,-0.005944633121069859,-0.031697390105788883,0.01931666801558168,0.015889714184323365,0.008031385370897851,0.022613739270711218,0.004509885749453052
231,0.034455684067187325,0.03037038325550378,0.006007957025271111,-0.006908278846210871,-0.03259115305927479,0.02128428258990781,0.016267795026200335,0.00942211310262941,0.021977460704120932,0.003198488439929626
232,0.033631657727053,0.028879200925924314,0.007554640103073789,-0.00784719962349899,-0.03335974964465953,0.023162183261987945,0.016583791290864163,0.010770132770847549,0.021263914334653113,0.0018828663878938967
233,0.032688406265664494,0.027290156824676087,0.00906456176522311,-0.008751782991264105,-0.034000945378819494,0.024943880839791484,0.01683683492471345,0.012070682861627482,0.020476096451767276,0.0005678854056110795
234,0.03162997580872458,0.025609576172418092,0.010532330399779806,-0.009618857586394046,-0.03441976911118979,0.026623277389486253,0.017026293150534416,0.013319194747336907,0.019617265774500868,-0.0007416093923127293
235,0.03046082212503178,0.023844098017180834,0.011952730238047786,-0.010445402381490564,-0.034339470190442783,0.027055874327438785,0.01715177014990687,0.014511309006548605,0.0186909307022247,-0.002040811406035382
236,0.029185793034982834,0.022000649846269368,0.013320740127605967,-0.011228557423534886,-0.0341324453932497,0.0255042600806862,0.01721310786721814,0.015642890942103804,0.017700835665627808,-0.0033249701936680616
237,0.02781010940051511,0.020086421176655028,0.01463155155221167,-0.011965633958062312,-0.03380039920988291,0.02386666995596194,0.017210385932963687,0.01671004524049571,0.016650946629112585,-0.004589408875386514
238,0.02633934476806006,0.018108836222516047,0.01588058583243276,-0.012654123901542821,-0.032927667394790826,0.022150120924948977,0.01714392070733228,0.01770912971896471,0.015545435798993496,-0.005829541234185774
239,0.02477940374099287,0.016075525741968393,0.017063510443822788,-0.013291708627318915,-0.03185964714507344,0.020361351169656074,0.017014263448269996,0.018636768109995542,0.01438866559479307,-0.0070408884500836
240,0.023136499162824183,0.01399429816813898,0.018176254392682837,-0.013876267032973656,-0.030679536673518044,0.01850734108786191,0.016822197611425865,0.0194898618364413,0.013185172377163693,-0.0082190954058943
241,0.02141712819704259,0.011873110132540082,0.019215022593146686,-0.014405882859817953,-0.02939225446457856,0.016595286709059263,0.016568582789105286,0.020265600734455526,0.012705744941304832,-0.00935994650437343
242,0.019628047393413523,0.009720036490836624,0.02017630919288307,-0.014878851237847,-0.028003098448992056,0.01463257235692128,0.01790861810116235,0.020961472685156968,0.013812241424510976,-0.010459380938281183
243,0.017776246834418426,0.007543239963015983,0.021056909798701146,-0.015293684432459558,-0.026517725243644895,0.012626742660729634,0.019736818586310316,0.02157527212009917,0.014860844363608149,-0.01151350735698327
244,0.01586892345886211,0.0053509405013985895,0.021853932557285325,-0.01564911677209676,-0.024942128087109022,0.010585474020555792,0.02148087169635957,0.022105107369655774,0.01584798826182945,-0.012518617875358571
245,0.013913453662881962,0.003151384501033865,0.022564808050644355,-0.015944108739082162,-0.023282613560433284,0.008516542260404719,0.023134680696903935,0.022549406827846143,0.0167702887503577,-0.013471201373270493
246,0.011917365281355893,0.0009528139676168047,0.02318729797041835,-0.016177850209161425,-0.021545776449046334,0.005752189032747884,0.02469250864324475,0.022906923911675696,0.01762461622014831,-0.014367956036591318
247,0.009888308835988626,-0.0012365642424881904,0.02371950253959554,-0.016349762828311784,-0.020960342678850306,0.0022691828441633376,0.02614899883795728,0.02317674079741548,0.018408106786940017,-0.015205801093510855
248,0.008275165410622695,-0.0034251832782463865,0.024159866654977234,-0.016459501518689863,-0.021976777992644463,-0.001202097878681603,0.02749914789693096,0.02335827092092102,0.01911817224272029,-0.015981887702931144
249,0.0074363725709671695,-0.008200444463098755,0.024507184728297896,-0.01650695510870067,-0.02290498155862494,-0.0046487203566107655,0.027594093028475482,0.023451260233510327,0.01975250895708732,-0.016693608954766553
250,0.0065746163921061845,-0.0130836668830036,0.024760604209027547,-0.016492246085621623,-0.023741918948632222,-0.008057892034827421,0.026881154089514456,0.023455787209822755,0.02030910569607923,-0.017338608945450692
251,0.0056931950537336,-0.017889407280890036,0.024919627776841622,-0.01641572947251244,-0.024484891385317877,-0.011417009776651036,0.026071478607246845,0.023372261608770917,0.020786250330120968,-0.017914790895436995
252,0.004795511935195246,-0.022600001137149058,0.0249841141966349,-0.01627799083436104,-0.024457754556213282,-0.014713706612256756,0.02516857159096585,0.02320142199328132,0.021182374001428386,-0.018420324279003565
253,0.0038850184180678577,-0.027198209123254765,0.024954277834071746,-0.016079843421747633,-0.023681810083953873,-0.017935897513228938,0.02417627584915804,0.022944332019268994,0.023999951061387297,-0.018853650940447348
254,0.0029652007736434625,-0.03166728070778203,0.024830686834470154,-0.01582232446340739,-0.02282124046565876,-0.02107182402130548,0.023098755469085595,0.022602375490742326,0.027851235557573316,-0.019213490174378213
255,0.002039566943582383,-0.03599101579470455,0.024614259964207394,-0.015506690622506406,-0.021879697329395917,-0.024110097564238816,0.021940479227814492,0.02214693979821941,0.031575159334117794,-0.019498842751989105
256,0.0011116332636782154,-0.04015382417169313,0.024558917219883413,-0.015134412634519546,-0.020861120746525883,-0.02703974129661075,0.020706202886142715,0.02154357790610054,0.035158304842898676,-0.019708993879069377
257,0.001210031507028703,-0.042153896564876815,0.027233434450996512,-0.014707169147670491,-0.019769726058864272,-0.029850230308962934,0.019400950433245693,0.020862406805847358,0.03676661290884909,-0.01984351507553545
258,0.0026773741421998584,-0.04333724616411759,0.02978944390632321,-0.014226839789932928,-0.018609987177781163,-0.03253153005480631,0.018029994353858297,0.020106370369710583,0.037634682698055914,-0.01990226497035951
259,0.00412601036824644,-0.04434976333497642,0.03221785964325811,-0.013695497489412015,-0.017386618937434813,-0.03507413285146681,0.016598834993397545,0.019278689222923938,0.038355330042853006,-0.019885389009711634
260,0.00555056916847934,-0.04518844638691961,0.034510113402348275,-0.013115400077973327,-0.016104558569964865,-0.03746909231854428,0.015113179100121795,0.0183828424808647,0.03892654388683109,-0.019793318080558963
261,0.0069457725739714,-0.04585096341599892,0.03665818554595068,-0.012488981210578719,-0.014768946373630168,-0.03970805562532908,0.013578917626376731,0.017422553832829646,0.0393468867459672,-0.019626766055908965
262,0.00830647430697255,-0.04633565909864774,0.03865463386221918,-0.01181884063540907,-0.013385105647970871,-0.041783293426881044,0.012002102873821762,0.016401776725185818,0.03961549840015777,-0.01938672627200753
263,0.009627678919714144,-0.046641559012333286,0.040492620122469264,-0.011107733852305682,-0.011958521963207132,-0.04368772737719765,0.010388925070009408,0.015324678700970347,0.039732097485451416,-0.019074466951835012
264,0.010904560323643358,-0.046768371361447424,0.042165934293418326,-0.010358561199354629,-0.010680773957605524,-0.045414955116832925,0.00874568846585124,0.01419562495617871,0.03969698088437219,-0.018691525593164025
265,0.012132479667122283,-0.04671648610466711,0.04366901631468873,-0.009574356409763224,-0.012272267019874756,-0.046959272642598755,0.00707878704545057,0.013019161176164374,0.03951102091902816,-0.018239702343653127
266,0.01387724093921087,-0.04648697148945488,0.04499697536084454,-0.008758274683082637,-0.013826022825477308,-0.04831569397652946,0.005394679941149713,0.011799995718159751,0.039175660359679565,-0.017721052389118922
267,0.018337586964078324,-0.04608156800942678,0.04614560651698048,-0.007913580316718625,-0.015317948257673346,-0.049479968061756856,0.0036998666477912278,0.01054298120847006,0.03869290526991359,-0.017137877384959546
268,0.022702431766785734,-0.0455026798099453,0.04711140480653711,-0.007043633945320379,-0.016932945149983652,-0.05044859282329604,0.0020008621309540713,0.009253095625087132,0.0380653157176585,-0.016492715964280317
269,0.026954971243020837,-0.044753363577067426,0.04789157652011667,-0.006151879437158961,-0.018557018785294737,-0.05121882634255829,0.00030417192437358045,0.007935422938469869,0.037295994389446585,-0.01578833335981974
270,0.03107950632026599,-0.043837314955071975,0.04848404780490937,-0.005241830497977733,-0.02010061202559103,-0.05178869510599435,-0.0013837326882126587,0.006595133385003406,0.03638857315374411,-0.015027710180325478
271,0.03506088866123182,-0.04275885254682618,0.048887470484396796,-0.004317057033845973,-0.021557633219211406,-0.052156999299011346,-0.0030564393119040414,0.005237463448960711,0.03534719762666159,-0.014214030385110009
272,0.03888457701578286,-0.04152289956071674,0.049101225088834244,-0.0033811713254960434,-0.02429568979053342,-0.052323315127865845,-0.004707618805962979,0.003867695629939898,0.03417650973459691,-0.013350668503658384
273,0.042536691136413965,-0.040134963176598475,0.04912542108734491,-0.00243781406732988,-0.027175185338042262,-0.052287994163244166,-0.006331049282429952,0.002491138072573565,0.033323936890423046,-0.012441176149963868
274,0.04600406305243761,-0.03860111171223974,0.04896089432349294,-0.0014906403248358903,-0.02993344651274656,-0.052052159710986125,-0.007920639646238799,0.0010947328218595747,0.034037933902289826,-0.011489267884069137
275,0.04927428550871509,-0.03692794968037687,0.04860920166720917,-0.0005433054644624285,-0.03256047732344429,-0.05161770022710792,-0.009470452586875408,-0.0013151895870286072,0.034617911233755995,-0.01049880647584445
276,0.052335757385385887,-0.03512259083430833,0.04807261290629775,0.00040054889001783035,-0.035046824462766545,-0.05098725980527325,-0.010974726933695741,-0.003748257269644899,0.03506132861474951,-0.009473787628239298
277,0.05517772592690275,-0.033192629307869,0.047354099911601555,0.001339582452717527,-0.03753873280290781,-0.05016422577636875,-0.01242789928951523,-0.006152581346250923,0.03536715056476237,-0.008418324219363754
278,0.05779032562042178,-0.031146108962678852,0.04645732311997195,0.002620893463726707,-0.04001408041530229,-0.04915271212620649,-0.013824624859727654,-0.008519044545660364,0.03553487531335046,-0.007336550591228739
279,0.0601646135771285,-0.02899149106286151,0.0453866153900533,0.003906950352582736,-0.0423204978422012,-0.048732119995846944,-0.015159797397447591,-0.010838711397638753,0.03556453515147831,-0.006103444743189307
280,0.06229260128362835,-0.026737620403820758,0.04414693285853916,0.005170345505230123,-0.044449916414966914,-0.04933313991439968,-0.016428568188613765,-0.01310286215494651,0.03545669472184762,-0.004821582505144958
281,0.06416728260432734,-0.024393690027491543,0.04245313012142513,0.006406311175797797,-0.0463949833846393,-0.049739975262725625,-0.01762636400465002,-0.01530302581414314,0.03521244725678869,-0.0035286390922690844
282,0.06578265793046029,-0.02196914801293554,0.040547121437180096,0.007610204452289054,-0.04814908743976209,-0.049951976117747876,-0.01874890395433751,-0.017431012108829736,0.03483340878043737,-0.0022296673443983005
283,0.0671337543856592,-0.018188496896693197,0.038495333198108314,0.00877752484418361,-0.04970638206828301,-0.049969282328312645,-0.019792215170609133,-0.019478942352333807,0.03432171029946017,-0.0009297234367014823
284,0.06821664201424932,-0.013579752690727281,0.03630643160153378,0.009903931281887438,-0.05106180591032209,-0.04979278700611683,-0.020752647272783104,-0.021439278240768023,0.03367998801491436,0.0003661527101754117
285,0.06902844589370964,-0.008945529634155382,0.03398957988785257,0.01098525846386824,-0.05221110002602745,-0.04942413081242736,-0.021626885549424213,-0.023868684898509754,0.032911371595300803,0.0016529569133685708
286,0.06956735412850426,-0.004303937268538716,0.03155440130930316,0.012017532488679402,-0.053150822014676094,-0.048865693355405075,-0.022411962811974405,-0.027000220895563306,0.032019470558360796,0.002581592428000149
287,0.06983262169860026,0.0003269570016188447,0.029010940383436042,0.012996985711877322,-0.05387835693349544,-0.04812058173454554,-0.02310526987449684,-0.03000828181591944,0.031008358816560493,0.0003192389004301177
288,0.06982457015151727,0.00492919916017465,0.026369622587115855,0.013920070770723601,-0.054391924976661774,-0.04719261627945269,-0.023704564620012504,-0.03288178184812764,0.029882557448105262,-0.0031766045684929797
289,0.0695445831441071,0.009485018089665937,0.02364121264995418,0.014783473723036138,-0.054690585888456295,-0.046086313541878636,-0.024207975435174337,-0.0356102025094223,0.028647015762738932,-0.006975159283383499
290,0.06899509785580045,0.013976894227306217,0.02083677161121176,0.015584126249905777,-0.0547742400968069,-0.044806866610209266,-0.023501540394157767,-0.03818363220132203,0.027307090737921667,-0.010724038483734839
291,0.0681795923113071,0.018387627099702663,0.01796761280906924,0.01631921687568188,-0.054643626566353576,-0.0433601228261124,-0.021574648625086113,-0.04059280301613009,0.025868525167586587,-0.014408868584829286
292,0.06710256866661078,0.022700401473720502,0.015045256975283037,0.0169862011596761,-0.05430031738289449,-0.04175255899312715,-0.019574886150850904,-0.04282912495553681,0.025149828565934108,-0.018015583204470675
293,0.06576953252759803,0.026898851866128882,0.01208138661173706,0.01753376435855235,-0.0537467090936068,-0.03999125417662258,-0.01751042943227088,-0.04488471743003598,0.026391685730068913,-0.021530477231424972
294,0.06418696839544044,0.030967125161541733,0.00908779982835481,0.014887246527634665,-0.0529860108409304,-0.038083860204556695,-0.015389673933793178,-0.046752437919204234,0.027522506466025436,-0.02494025931073422
295,0.06203016539398421,0.034889941095402985,0.0060763638237459625,0.012057308833184467,-0.052022229339989234,-0.03603856998701246,-0.013221201847344825,-0.048425907683599646,0.028538788746834635,-0.028232102601012398
296,0.056178719829947335,0.038652650367294455,0.003058968191375451,0.009196878938541014,-0.050860150762010316,-0.03386408378118009,-0.011013747908660453,-0.04989953443079984,0.029437119387017905,-0.03139369360667287
297,0.050144182518291516,0.04224129015896862,4.7478234683904385e-05,0.006317328466989747,-0.049505319598077316,-0.03156957353633236,-0.008776164686160461,-0.051168531849807915,0.03021456135951983,-0.034413278895450414
298,0.04394845621081103,0.04564263684166976,-0.0029464014010872753,0.0034300584633736616,-0.04796401458949359,-0.029164645460960613,-0.006517387479359202,-0.05222893594037938,0.030868663872014628,-0.0372797095198574
299,0.037616693221959416,0.0488442556689323,-0.007581353241041971,0.0005464545138701788,-0.04624322182304276,-0.02665930096148577,-0.004246398965333639,-0.05307761807701338,0.031397470511497584,-0.03998248297071369
300,0.031174479699010625,0.051834547262548686,-0.013066563929098605,-0.002322157976780759,-0.04435060510010166,-0.024063896108035956,-0.0019721937326619143,-0.05371229475972821,0.0317995254272343,-0.04251178250030901
301,0.024647733588325695,0.054602790712313665,-0.018467659282688734,-0.005164558177521644,-0.04229447369951119,-0.021389099788689338,0.00029625715732022165,-0.05413153401706857,0.032073877529995916,-0.04485851366335131
302,0.018062601508819175,0.05713918312306956,-0.023763771213680538,-0.007969673717959822,-0.040083747664041394,-0.018645850718574143,0.0025500414422072832,-0.05433475843955636,0.0322200826930718,-0.04701433793446684
303,0.011445354940214076,0.05943487545695737,-0.02893452945724194,-0.010726623897355458,-0.03772792075037962,-0.015845313474913754,0.004780340624058265,-0.054322244835473855,0.032238203948662024,-0.04897170327285108
304,0.0048222861368975144,0.06148200454433331,-0.03396014076442566,-0.013424762045714156,-0.03523702119191338,-0.012998833732982353,0.00697846449099196,-0.054095120514494326,0.03212880968133888,-0.05072387151705323
305,-0.0017750090757988897,0.0636976514792024,-0.03882146533323353,-0.016053716870408054,-0.032621570443912055,-0.010116867120920648,0.00913588505881914,-0.053655356217612915,0.03189296982795309,-0.05226494250508987
